t,Xx1,Xx2,Xx3,Xy1,Xy2,Xy3,Xt1,Xt2,Xt3,Zx1,Zx2,Zx3,Zy1,Zy2,Zy3,Zt1,Zt2,Zt3,Rx1,Rx2,Rx3,Ry1,Ry2,Ry3,Rt1,Rt2,Rt3,P11,P12,P13,P14,P15,P16,P17,P18,P19,P21,P22,P23,P24,P25,P26,P27,P28,P29,P31,P32,P33,P34,P35,P36,P37,P38,P39,P41,P42,P43,P44,P45,P46,P47,P48,P49,P51,P52,P53,P54,P55,P56,P57,P58,P59,P61,P62,P63,P64,P65,P66,P67,P68,P69,P71,P72,P73,P74,P75,P76,P77,P78,P79,P81,P82,P83,P84,P85,P86,P87,P88,P89,P91,P92,P93,P94,P95,P96,P97,P98,P99
727,-0.38820216997629386,-0.045546517692230656,0.2563678018661049,-1.4548582018927712,0.09168201406160299,-0.02987931653985037,2.2512644981997494,0.19907585011195839,-0.030583786190942833,0.0,0.0,0.1826198197849111,0.0,0.0,-0.019759907040006033,2.253015636192602,0.20000000000000004,0.0,0.0,0.0,0.07374798208119382,0.0,0.0,0.010119409499844335,0.0017511379928527582,0.0009241498880416532,0.0,736.2814612712247,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.2814612712247,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188018,0.6695038682344421,23.159109527887818
728,-0.3904993407675877,-0.04834648296750676,0.22916399908391372,-1.4502697504215558,0.0911245300561474,-0.0239151948538284,2.2616299601181327,0.1991086777902349,-0.029241851997691522,0.0,0.0,0.21235112434127063,0.0,0.0,-0.020229164938826497,2.2618743764676044,0.20000000000000004,0.0,0.0,0.0,0.01681287474264309,0.0,0.0,0.0036860299150019045,0.0002444163494716989,0.0008913222097651496,0.0,737.2914862712246,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.2914862712246,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188025,0.6695038682344421,23.159109527887818
729,-0.39333826878605477,-0.06458922320231783,-0.34877918391096663,-1.4456757474790505,0.09183188306140966,0.02786951906841222,2.2718466709634946,0.1991454082278088,-0.027959076246309233,0.0,0.0,-0.7059677145681029,0.0,0.0,0.0598742323700468,2.271998651067602,0.20000000000000004,0.0,0.0,0.0,0.3571885306571363,0.0,0.0,0.03200471330163458,0.0001519801041074409,0.0008545917721912433,0.0,738.3015112712245,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.3015112712245,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188018,0.6695038682344421,23.159109527887818
730,-0.39669782003437754,-0.09264461523887882,-0.5271093297845864,-1.4410753036101527,0.09344570721743982,0.04000088999887934,2.2843541088249566,0.19919360137496525,-0.026682018998849696,0.0,0.0,-0.6373234211532101,0.0,0.0,0.04749848956404046,2.285919528642598,0.20000000000000004,0.0,0.0,0.0,0.1102140913686237,0.0,0.0,0.00749759956516112,0.0015654198176413558,0.0008063986250347877,0.0,739.3115362712244,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.3115362712244,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188025,0.6695038682344421,23.159109527887818
731,-0.4013022817996657,-0.11105081407183402,-0.4890430228687197,-1.4364080486328477,0.09392239140547336,0.03310513761931439,2.2948018411089155,0.19922298572174243,-0.025508445790512042,0.0,0.0,-0.4655167513685289,0.0,0.0,0.028843328270740293,2.2950946524988436,0.20000000000000004,0.0,0.0,0.0,0.02352627150019082,0.0,0.0,0.0042618093485740985,0.00029281138992809375,0.0007770142782576039,0.0,740.3215612712244,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.3215612712244,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188018,0.6695038682344421,23.159109527887818
732,-0.406639292281111,-0.11274629825287298,-0.193589798988744,-1.4317265994526391,0.09309122061439429,0.01299466774095357,2.303680586574987,0.199248231155735,-0.024417961661873936,0.0,0.0,-0.010989664545186987,0.0,0.0,0.0005657138263956245,2.3030042420301053,0.20000000000000004,0.0,0.0,0.0,0.18260013444355702,0.0,0.0,0.012428953914557946,0.0006763445448818572,0.0007517688442650328,0.0,741.3315862712243,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.3315862712243,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188025,0.6695038682344421,23.159109527887818
733,-0.41207837219789695,-0.09977858793999074,0.07815477598880505,-1.4270826212203989,0.09144774995419006,-0.0015124482324010563,2.3115691468299633,0.1992735124523341,-0.02339387508106399,0.0,0.0,0.24610215958332451,0.0,0.0,-0.010478338982670726,2.310281064398846,0.20000000000000004,0.0,0.0,0.0,0.16794738359451947,0.0,0.0,0.00896589075026967,0.0012880824311172212,0.0007264875476659383,0.0,742.3416112712242,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.3416112712242,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188018,0.6695038682344421,23.159109527887818
734,-0.41737714939319587,-0.09649994536086737,-0.34659090472357373,-1.422500029521182,0.09025530156571959,0.012475679290550462,2.322796522426381,0.19931845668239673,-0.02234033149407003,0.0,0.0,-0.6090981719785344,0.0,0.0,0.021120817538702374,2.323569174811356,0.20000000000000004,0.0,0.0,0.0,0.2625072672549607,0.0,0.0,0.008645138248151912,0.0007726523849749256,0.0006815433176033114,0.0,743.3516362712242,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.3516362712242,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188025,0.6695038682344421,23.159109527887818
735,-0.4215418855636313,-0.08519907495200336,0.5585084727469156,-1.4180047010280095,0.08900661471512543,-0.011426747171462668,2.332560008732648,0.19934500951142564,-0.02136881093588692,0.0,0.0,1.1178906512200486,0.0,0.0,-0.026199259138581676,2.332427915086347,0.20000000000000004,0.0,0.0,0.0,0.559382178473133,0.0,0.0,0.014772511967119008,0.00013209364630073495,0.0006549904885743973,0.0,744.3616612712241,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.3616612712241,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188018,0.6695038682344421,23.159109527887818
736,-0.42638563362182397,-0.07497801976765331,-0.24176867367649224,-1.4135446808673398,0.08766271711984902,0.0018557140988502367,2.3435249844230124,0.19937862011583113,-0.020412735108682172,0.0,0.0,-0.7363671505859346,0.0,0.0,0.010064726618157716,2.3441341075926068,0.20000000000000004,0.0,0.0,0.0,0.49459847690944236,0.0,0.0,0.008209012519307479,0.0006091231695943833,0.00062137988416891,0.0,745.371686271224,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.371686271224,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188025,0.6695038682344421,23.159109527887818
737,-0.429578641004726,-0.07347384323534324,0.5202616171936016,-1.4091635885284388,0.0868185237394137,-0.0009455808043178286,2.35279688938747,0.19939932770596885,-0.019536571645905255,0.0,0.0,0.9912222374082884,0.0,0.0,-0.002676876266987538,2.3523600807050995,0.20000000000000004,0.0,0.0,0.0,0.47096062021468676,0.0,0.0,0.0017312954626697093,0.0004368086823705042,0.0006006722940311848,0.0,746.3817112712239,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.3817112712239,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188018,0.6695038682344421,23.159109527887818
738,-0.43368800996353857,-0.06710465234853336,-0.07697302106210013,-1.4048235578600652,0.08590331294849465,-0.0021731759598132188,2.361346830253681,0.1606357450962368,-0.03544826960443456,0.0,0.0,-0.4460843267628721,0.0,0.0,-0.0029318714903340815,2.3605860538176047,0.15000000000000002,0.0,0.0,0.0,0.36911130570077194,0.0,0.0,0.0007586955305208627,0.0007607764360764158,0.01063574509623677,0.0,747.3917362712239,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.3917362712239,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188025,0.6695038682344421,23.159109527887818
739,-0.4370207505563447,-0.07931755806359746,-0.046140495026799185,-1.4005275734407454,0.08507674311657938,-0.00105078674867283,2.369408827116898,0.15159073271511733,-0.03782108306073598,0.0,0.0,-0.027084945977967168,0.0,0.0,-0.0003571120675818877,2.3694447940926073,0.15000000000000002,0.0,0.0,0.0,0.019055549048832016,0.0,0.0,0.0006936746810909424,3.596697570928953e-05,0.00159073271511731,0.0,748.4017612712238,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.4017612712238,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188018,0.6695038682344421,23.159109527887818
740,-0.44107227901771034,-0.08772083729097593,-0.1635520268810911,-1.3962754764270597,0.0842916022225168,-0.003436209085864115,2.380272386766036,0.11074013650970674,-0.05375251156137277,0.0,0.0,-0.23611634423823444,0.0,0.0,-0.004910481167771541,2.3824165209238504,0.10000000000000003,0.0,0.0,0.0,0.07256431735714333,0.0,0.0,0.0014742720819074261,0.002144134157814559,0.010740136509706705,0.0,749.4117862712237,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.4117862712237,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188025,0.6695038682344421,23.159109527887818
741,-0.44546354718244136,-0.09564269576482523,-0.170716345752116,-1.3920616862878474,0.08334109590919904,-0.004519118694825968,2.387811489103125,0.10121319246131513,-0.055504933111331464,0.0,0.0,-0.17514413832065168,0.0,0.0,-0.005188393639908251,2.389060576130105,0.10000000000000003,0.0,0.0,0.0,0.004427792568535677,0.0,0.0,0.0006692749450822825,0.0012490870269803445,0.001213192461315099,0.0,750.4218112712236,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.4218112712236,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188018,0.6695038682344421,23.159109527887818
742,-0.45027702583660695,-0.10111784934990563,-0.21368315636448956,-1.3878965684355677,0.08244594222016262,-0.007174319906908448,2.396586203663152,0.09904522769091147,-0.053972813182801574,0.0,0.0,-0.24023810571111612,0.0,0.0,-0.008815324502945338,2.3988684671488603,0.10000000000000003,0.0,0.0,0.0,0.026554949346626555,0.0,0.0,0.0016410045960368897,0.00228226348570848,0.0009547723090885668,0.0,751.4318362712236,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.4318362712236,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188025,0.6695038682344421,23.159109527887818
743,-0.4547432519839004,-0.08626609130088288,0.5946434605807468,-1.3837486520187372,0.08237190636878797,0.02794514697518289,2.4028314901412084,0.09858146732287568,-0.0518186879462785,0.0,0.0,1.0942167838641192,0.0,0.0,0.04965017117509163,2.403614220867599,0.10000000000000003,0.0,0.0,0.0,0.49957332328337245,0.0,0.0,0.02170502419990874,0.0007827307263905681,0.0014185326771243567,0.0,752.4418612712235,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.4418612712235,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188018,0.6695038682344421,23.159109527887818
744,-0.4599344547929944,-0.08616845603357423,-0.6087973555610818,-1.3796741288303542,0.08155935960135059,-0.03246982768040192,2.409901715247671,0.09852990220454369,-0.049563089381020664,0.0,0.0,-1.3525646833856446,0.0,0.0,-0.06980833544701681,2.4112074268176062,0.10000000000000003,0.0,0.0,0.0,0.7437673278245628,0.0,0.0,0.03733850776661489,0.0013057115699353083,0.0014700977954563432,0.0,753.4518862712234,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.4518862712234,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188025,0.6695038682344421,23.159109527887818
745,-0.4641988935353258,-0.11674348386224721,-0.5485031100298932,-1.3755950519530658,0.07927979658398125,-0.03094972875597771,2.4151422417782946,0.09856000722283026,-0.04740525413790998,0.0,0.0,-0.5112392169655872,0.0,0.0,-0.03001025595442139,2.4153204133738586,0.10000000000000003,0.0,0.0,0.0,0.037263893064306,0.0,0.0,0.0009394728015563215,0.00017817159556399176,0.001439992777169774,0.0,754.4619112712234,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.4619112712234,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188018,0.6695038682344421,23.159109527887818
746,-0.47029379049298503,-0.1389891902179176,-0.901794731475516,-1.371649410619509,0.07735186469245163,-0.056102220767808325,2.419881436016951,0.09861270719482063,-0.04534059981751842,0.0,0.0,-1.1201409614694722,0.0,0.0,-0.07164731573287986,2.419749783511354,0.10000000000000003,0.0,0.0,0.0,0.21834622999395614,0.0,0.0,0.015545094965071532,0.00013165250559721287,0.0013872928051794076,0.0,755.4719362712233,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.4719362712233,0.06686474508437579,0.0004508497187473711,0.0,0.0,0.0,0.0,0.0,0.0,0.0668647450843758,1.3356230589874902,0.014589803375031546,0.0,0.0,0.0,0.0,0.0,0.0,0.000450849718747371,0.014589803375031542,0.6180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182969981800189,0.0030199685563319857,0.013374886814188006,0.0,0.0,0.0,0.0,0.0,0.0,0.003019968556331987,0.5513887388191695,0.669503868234442,0.0,0.0,0.0,0.0,0.0,0.0,0.013374886814188025,0.6695038682344421,23.159109527887818
