t,Xx1,Xx2,Xx3,Xy1,Xy2,Xy3,Xt1,Xt2,Xt3,Zx1,Zx2,Zx3,Zy1,Zy2,Zy3,Zt1,Zt2,Zt3,Rx1,Rx2,Rx3,Ry1,Ry2,Ry3,Rt1,Rt2,Rt3,P11,P12,P13,P14,P15,P16,P17,P18,P19,P21,P22,P23,P24,P25,P26,P27,P28,P29,P31,P32,P33,P34,P35,P36,P37,P38,P39,P41,P42,P43,P44,P45,P46,P47,P48,P49,P51,P52,P53,P54,P55,P56,P57,P58,P59,P61,P62,P63,P64,P65,P66,P67,P68,P69,P71,P72,P73,P74,P75,P76,P77,P78,P79,P81,P82,P83,P84,P85,P86,P87,P88,P89,P91,P92,P93,P94,P95,P96,P97,P98,P99
507,-0.6833313981553263,0.14316628827784952,1.1408663154741085,-1.9098071496177256,-0.0161218695870273,-0.2418788209398092,-0.1866670907791694,0.19999551949877428,2.202096615844669e-05,0.0,0.0,1.179144263267517,0.0,0.0,-0.06763619929552078,-0.1815560215261527,0.2,0.0,0.0,0.0,0.014365134311253192,0.0,0.0,0.003754574119804635,0.0051110692530167146,4.480501225728739e-06,0.0,514.0634557614094,0.06666969605124913,1.4069370488670495e-08,-8.152295526011078e-06,3.647499215402205e-07,3.0052486677535315e-09,1.3293602059159855e-10,2.2879091910376217e-12,9.496941769596884e-08,0.06666969605124913,1.333392005161413,1.5565975388987655e-05,3.64325482920792e-07,7.869442912970968e-06,3.0475630750056313e-06,4.3586384737945825e-09,2.7821306750226312e-09,1.563589428644535e-07,1.4069370488670297e-08,1.5565975388987526e-05,0.017524925282754858,2.7901415166064843e-09,2.9752077015411785e-06,0.0025232788531298054,9.77558663128433e-10,3.963769764439608e-06,3.888622217600929e-06,-8.152295526011017e-06,3.6432548292079126e-07,2.790141516606467e-09,514.0635523105398,0.0666678400750087,1.3294421539514227e-09,-2.2121232456780893e-10,-2.2696399506750985e-13,-2.6602183059210903e-07,3.6474992154022e-07,7.869442912970972e-06,2.9752077015411797e-06,0.06666784007500869,1.3333568595544238,2.8151617298184267e-06,-6.579150408349989e-09,-1.5135216001864292e-09,-2.4255175114003986e-07,3.0052486677535315e-09,3.047563075005585e-06,0.0025232788531297755,1.3294421539514368e-09,2.815161729818375e-06,0.007135156086720602,-5.646283279948074e-10,-5.632484774216581e-06,-5.506476226228587e-06,1.3293602059106735e-10,4.3586384737780736e-09,9.775586631162383e-10,-2.212123245668952e-10,-6.579150408528821e-09,-5.646283280214374e-10,0.6180339890160911,8.711748430484555e-13,8.230322989914705e-09,2.2879091910230127e-12,2.7821306750272395e-09,3.963769764438888e-06,-2.2696399507049354e-13,-1.5135216001892362e-09,-5.632484774295064e-06,8.711748430369232e-13,6.233417512632418e-07,6.079731746046941e-07,9.496941769823141e-08,1.5635894286031022e-07,3.888622217602221e-06,-2.66021830593585e-07,-2.425517511443875e-07,-5.506476226283417e-06,8.230322994335674e-09,6.079731746932993e-07,20.506250885618208
508,-0.6761738535091059,0.18670324792585005,0.057068312388794284,-1.91061333597397,-0.03125284650586799,0.2425785843202072,-0.17382276077405134,0.20000695988069803,2.683196420591773e-05,0.0,0.0,-0.011372458189725876,0.0,0.0,0.013168109580874443,-0.17206451408865253,0.2,0.0,0.0,0.0,0.017397712553369832,0.0,0.0,0.0025325916044006136,0.0017582466853988121,6.959880698015342e-06,0.0,515.0734562110268,0.06666968707807941,1.3980576161956147e-08,-8.096168285509939e-06,3.8672917057293026e-07,3.212465607808916e-09,1.366779012408278e-10,2.4910891728799316e-12,9.770737296950732e-08,0.06666968707807941,1.3333918220642202,1.5476715625231595e-05,3.863297741182619e-07,8.273717702694503e-06,3.2569342961244346e-06,4.6108977843788674e-09,3.0040134541854976e-09,1.6371569633415004e-07,1.3980576161956063e-08,1.5476715625231632e-05,0.01743077819297778,2.971887525554036e-09,3.135699107755843e-06,0.002713965988531066,1.0168958684837164e-09,4.179111386001824e-06,4.0995754111434784e-06,-8.096168285509878e-06,3.863297741182616e-07,2.9718875255540987e-09,515.0735524866961,0.06666784856224894,1.4194876906756813e-09,-2.115917782068019e-10,-9.371368226225371e-14,-2.645482728352851e-07,3.8672917057292994e-07,8.27371770269443e-06,3.1356991077558407e-06,0.06666784856224896,1.3333570517957403,2.904053310703331e-06,-6.631540114801102e-09,-1.2633524816778148e-09,-2.401230932725472e-07,3.212465607808809e-09,3.256934296124351e-06,0.0027139659885310665,1.4194876906756524e-09,2.904053310703292e-06,0.007221656241766138,-5.706425559088167e-10,-5.020483530235314e-06,-4.909708903838135e-06,1.3667790124031397e-10,4.610897784375037e-09,1.0168958684794045e-09,-2.1159177820987076e-10,-6.631540114910202e-09,-5.70642555919732e-10,0.6180339890160887,8.557770814753477e-13,8.230263685135542e-09,2.491089173001919e-12,3.004013454315838e-09,4.179111386039012e-06,-9.371368220114742e-14,-1.2633524814709874e-09,-5.02048352978591e-06,8.557770814728467e-13,6.233465209682364e-07,6.079774678625582e-07,9.770737297146251e-08,1.6371569633238824e-07,4.099575411176602e-06,-2.6454827283689566e-07,-2.401230932750848e-07,-4.9097089033503595e-06,8.230263688351518e-09,6.079774681477801e-07,20.50625088562146
509,-0.6668390369143514,0.1549564152911361,-0.20660771292383462,-1.9121761459906021,-0.014222846624158578,-0.6281900861190749,-0.16344124652528966,0.1999961337165777,1.979989304102823e-05,0.0,0.0,-0.05746084079146385,0.0,0.0,-0.6649895310401917,-0.16320577381364987,0.2,0.0,0.0,0.0,0.005797936784924844,0.0,0.0,0.008166120158350831,0.00023547271163978922,3.866283422304662e-06,0.0,516.0834566592893,0.06666967779110482,1.3893938088802642e-08,-8.0368311887808e-06,4.083483243601642e-07,3.3885650667417874e-09,1.431370943479619e-10,2.147864584144397e-12,1.0065578368024416e-07,0.06666967779110484,1.3333915420655404,1.537364875640882e-05,4.0784092339658945e-07,8.849291380394483e-06,3.434167513969667e-06,4.863888429258633e-09,2.662990906335741e-09,1.7152531089153945e-07,1.3893938088802868e-08,1.5373648756408624e-05,0.01735561588336459,3.1309486958317896e-09,3.3468637774503724e-06,0.002842211761264397,1.10078005591727e-09,3.957268299796449e-06,3.885149161207417e-06,-8.036831188780739e-06,4.0784092339658743e-07,3.1309486958317954e-09,516.0835526641819,0.06666785783396263,1.50549497201669e-09,-2.086786193065347e-10,-2.0674516864705028e-13,-2.6303739440113667e-07,4.0834832436016204e-07,8.849291380394462e-06,3.3468637774503796e-06,0.06666785783396263,1.333357315076003,3.007237250873908e-06,-6.059819033046208e-09,-1.4973090823295504e-09,-2.2591054605269568e-07,3.3885650667418664e-09,3.434167513969657e-06,0.002842211761264432,1.5054949720166752e-09,3.0072372508739872e-06,0.007304485152482958,-4.737534944315007e-10,-5.6381107724552954e-06,-5.509853769950056e-06,1.4313709434781743e-10,4.8638884292928525e-09,1.1007800559531502e-09,-2.086786193095932e-10,-6.059819032639288e-09,-4.737534943673617e-10,0.6180339890160915,8.560635626782311e-13,8.230318626499314e-09,2.147864584049918e-12,2.662990906141308e-09,3.9572682996096914e-06,-2.0674516867184003e-13,-1.4973090823400134e-09,-5.638110772429477e-06,8.560635626935968e-13,6.23341739586751e-07,6.079728153513126e-07,1.0065578368201693e-07,1.715253108912156e-07,3.885149161156983e-06,-2.630373944027945e-07,-2.2591054604180064e-07,-5.509853769943979e-06,8.230318632849467e-09,6.079728156471731e-07,20.506250885617938
510,-0.6590909768460529,0.12658341225732625,-0.03590128332407372,-1.9128871651649981,-0.048030883738812195,0.001398445939342019,-0.15439225388398564,0.20000284972102292,2.223613565666269e-05,0.0,0.0,-0.16220715641975403,0.0,0.0,0.023343466222286224,-0.1549798007011567,0.2,0.0,0.0,0.0,0.003965393161296932,0.0,0.0,0.005814761773900473,0.0005875468171710474,2.849721022907259e-06,0.0,517.093457105923,0.06666966589067734,1.3806206921496637e-08,-7.973898652152851e-06,4.339910283727397e-07,3.5247423271043064e-09,1.50110172830156e-10,2.512300450254398e-12,1.0384083639767912e-07,0.06666966589067735,1.3333912836824917,1.529554053262101e-05,4.3351159912843693e-07,9.315672416790302e-06,3.562858159362454e-06,4.704761867412841e-09,3.105212246687376e-09,1.7110328208905502e-07,1.3806206921496586e-08,1.5295540532620974e-05,0.017302867614326933,3.3339043690053667e-09,3.497031308086899e-06,0.0029399459656034026,9.823347081354726e-10,4.549938838139189e-06,4.460479806766495e-06,-7.97389865215279e-06,4.335115991284355e-07,3.33390436900534e-09,517.093552843253,0.0666678693091463,1.5987773000135303e-09,-1.9687046238352576e-10,-1.1332546036420359e-13,-2.609183231542508e-07,4.339910283727381e-07,9.315672416790383e-06,3.497031308086908e-06,0.06666786930914632,1.3333575884148798,3.0918955581323334e-06,-6.536091643059045e-09,-1.4563722495637353e-09,-2.3243055167917906e-07,3.5247423271043002e-09,3.5628581593624612e-06,0.0029399459656034087,1.598777300013524e-09,3.091895558132359e-06,0.007367548631227942,-5.699934503890188e-10,-5.759857943787571e-06,-5.630799724052902e-06,1.501101728305694e-10,4.704761867242799e-09,9.8233470807651e-10,-1.9687046237693244e-10,-6.536091642955248e-09,-5.699934503954715e-10,0.6180339890160885,9.631836468379697e-13,8.23036300885863e-09,2.512300450224807e-12,3.105212246757843e-09,4.549938838231583e-06,-1.1332546039189272e-13,-1.4563722495534278e-09,-5.759857943762826e-06,9.631836468391876e-13,6.233353099426984e-07,6.079690193722564e-07,1.0384083639935468e-07,1.7110328209103247e-07,4.4604798067362424e-06,-2.6091832315530936e-07,-2.3243055167434552e-07,-5.630799724028763e-06,8.230363016540742e-09,6.079690193505627e-07,20.50625088561572
511,-0.6527618505165752,0.1207399160895813,-0.06554033076964919,-1.9152887332855584,-0.03322111248388209,-0.11996108365338587,-0.1431142202242931,0.199999443451104,1.9467704098193793e-05,0.0,0.0,-0.04908113554120064,0.0,0.0,-0.12210428714752197,-0.14232445745114464,0.2,0.0,0.0,0.0,0.0007277611097425418,0.0,0.0,0.0011066753302833021,0.0007897627731484613,5.565488960246334e-07,0.0,518.1034575507207,0.0666696532848314,1.3728508790026906e-08,-7.907234500800462e-06,4.5879438596329364e-07,3.6416586242156764e-09,1.5015676484850452e-10,2.2267522607095325e-12,1.0683909502038646e-07,0.06666965328483142,1.3333910864158665,1.5227095914558053e-05,4.5838463769832143e-07,9.677577966845477e-06,3.67865867092547e-06,5.233819796873989e-09,2.7989986286939164e-09,1.8321535035514343e-07,1.3728508790026914e-08,1.5227095914558005e-05,0.017243371519815347,3.481323183399743e-09,3.615689689881788e-06,0.003033619368848117,1.1520618539521524e-09,4.214659177419789e-06,4.1373573878276944e-06,-7.907234500800401e-06,4.5838463769832286e-07,3.4813231833996993e-09,518.103553024155,0.06666788209258558,1.6767199074888265e-09,-2.0141695434156128e-10,-1.3954681829508553e-13,-2.592138001461112e-07,4.5879438596329486e-07,9.677577966845513e-06,3.6156896898817818e-06,0.06666788209258558,1.3333578149775425,3.1618487293970835e-06,-6.745524182241376e-09,-1.4479387682807084e-09,-2.383342524224517e-07,3.641658624215685e-09,3.6786586709254837e-06,0.003033619368848086,1.6767199074888565e-09,3.1618487293970776e-06,0.007419691663155347,-5.525199715593926e-10,-5.615203209584279e-06,-5.48932621430072e-06,1.5015676484548025e-10,5.2338197969277565e-09,1.1520618539830715e-09,-2.0141695433705165e-10,-6.745524182198369e-09,-5.525199715508055e-10,0.6180339890160854,9.826639931147223e-13,8.230315804161779e-09,2.226752260706872e-12,2.7989986286924494e-09,4.214659177416136e-06,-1.395468182991063e-13,-1.4479387682848368e-09,-5.615203209585665e-06,9.826639931084825e-13,6.233398936841895e-07,6.079739337344769e-07,1.0683909502207272e-07,1.8321535035243743e-07,4.137357387824317e-06,-2.592138001468884e-07,-2.3833425241960293e-07,-5.48932621428868e-06,8.230315806558887e-09,6.079739336417589e-07,20.506250885619703
512,-0.6467246908391133,0.11662463284194251,-0.016064582132707644,-1.9169496715091086,-0.030905288247622818,0.5662941493940595,-0.13411368055308154,0.20000361800657437,2.071475161919077e-05,0.0,0.0,-0.11432313174009323,0.0,0.0,0.5746083855628967,-0.13473125150114895,0.2,0.0,0.0,0.0,0.0022788800284388455,0.0,0.0,0.005648145368836621,0.0006175709480674141,3.618006574362953e-06,0.0,519.1134579937647,0.06666964187872963,1.365476934531306e-08,-7.837181771242328e-06,4.805334298234528e-07,3.770267974523552e-09,1.5998596582102988e-10,2.2897552828348102e-12,1.1027499679232154e-07,0.06666964187872963,1.333390888595261,1.5148227649813588e-05,4.801669905754532e-07,1.0002490557362088e-05,3.807916008946474e-06,5.020678202959631e-09,2.882311257693352e-09,1.8206748340933658e-07,1.3654769345312959e-08,1.514822764981348e-05,0.017174729701262516,3.5996391108618045e-09,3.7333945957941697e-06,0.00314283400616592,1.0359688693079067e-09,4.351896830004835e-06,4.2685678396550834e-06,-7.837181771242265e-06,4.801669905754549e-07,3.5996391108617813e-09,519.1135532069017,0.06666789432375893,1.7516246151048044e-09,-2.0714525522262086e-10,-1.046359486724534e-13,-2.5787333584278777e-07,4.805334298234541e-07,1.000249055736202e-05,3.7333945957941566e-06,0.06666789432375894,1.3333580022157954,3.2372227589676503e-06,-6.647181033189236e-09,-1.4114998395393217e-09,-2.3791222538963507e-07,3.77026797452349e-09,3.80791600894647e-06,0.003142834006165914,1.7516246151047965e-09,3.2372227589677257e-06,0.007489691300801721,-5.496423156761741e-10,-5.585871458289002e-06,-5.460643042427979e-06,1.5998596582090024e-10,5.0206782029670405e-09,1.0359688693069019e-09,-2.0714525522008108e-10,-6.647181033182204e-09,-5.496423156765103e-10,0.6180339890160884,9.487304641120272e-13,8.230346076544018e-09,2.289755282815512e-12,2.882311257658856e-09,4.351896829968152e-06,-1.046359486851259e-13,-1.4114998395393806e-09,-5.585871458282923e-06,9.487304641086246e-13,6.23339047029076e-07,6.079723358201542e-07,1.1027499679379687e-07,1.820674834079512e-07,4.2685678396277395e-06,-2.5787333584339144e-07,-2.379122253876761e-07,-5.46064304242283e-06,8.230346075730568e-09,6.079723358087818e-07,20.50625088561839
513,-0.6408938651074569,0.11657532831753091,-0.29009153378107466,-1.9184951556475842,0.004408355893608154,-0.47566370843291284,-0.12187643164907515,0.19999534413248216,1.5436216465247094e-05,0.0,0.0,-0.12389993667602539,0.0,0.0,-0.5003881454467773,-0.12049399034489894,0.2,0.0,0.0,0.0,0.00691195146013944,0.0,0.0,0.009680115653817156,0.0013824413041762101,4.6558675178554054e-06,0.0,520.1234584351735,0.06666963103324265,1.3576953184148066e-08,-7.76414069585605e-06,4.998488014130957e-07,3.8857158280877296e-09,1.59749475302564e-10,1.9691337558013665e-12,1.134863528137993e-07,0.06666963103324265,1.3333906677269671,1.5067404894232408e-05,4.994753230571361e-07,1.0356318531523964e-05,3.923592790380911e-06,5.108195340846498e-09,2.5326901858661873e-09,1.8402353688181756e-07,1.3576953184148164e-08,1.5067404894232505e-05,0.017111708881090936,3.7154717105995593e-09,3.86075328099505e-06,0.0032334413850073295,1.06662440659902e-09,3.980975572748256e-06,3.907483653649416e-06,-7.764140695855988e-06,4.994753230571351e-07,3.7154717105994865e-09,520.1235533913396,0.06666790530864412,1.8244234193331e-09,-2.0742025332049873e-10,-1.5778045246051903e-13,-2.565791394821537e-07,4.998488014130944e-07,1.0356318531523934e-05,3.860753280995035e-06,0.06666790530864412,1.333358223584823,3.3152474104411846e-06,-6.6006474393724835e-09,-1.4385550514281258e-09,-2.371128125970515e-07,3.885715828087679e-09,3.923592790380927e-06,0.0032334413850073278,1.8244234193330934e-09,3.3152474104411897e-06,0.007546494979823938,-5.361016965971021e-10,-5.515202888636907e-06,-5.391410476858842e-06,1.597494753026232e-10,5.108195340813104e-09,1.066624406587601e-09,-2.074202533193945e-10,-6.600647439365282e-09,-5.361016965984228e-10,0.6180339890160875,9.186697197765439e-13,8.230306189621828e-09,1.9691337557275466e-12,2.5326901856895714e-09,3.9809755726053715e-06,-1.5778045248218872e-13,-1.438555051465929e-09,-5.515202888631803e-06,9.186697197627597e-13,6.233429214307103e-07,6.079754096692723e-07,1.1348635281513756e-07,1.8402353688059387e-07,3.907483653506933e-06,-2.565791394826348e-07,-2.3711281259605708e-07,-5.391410476846198e-06,8.230306189119666e-09,6.079754097942924e-07,20.506250885620638
514,-0.6350646773393877,0.10377258739694072,0.09989011505343187,-1.9182745548765123,-0.028567013008242697,0.1745150657115382,-0.11172750097764517,0.2000018351511809,1.785002630866635e-05,0.0,0.0,-0.013168109580874443,0.0,0.0,0.2388216108083725,-0.11163525006990804,0.2,0.0,0.0,0.0,0.008066008411499653,0.0,0.0,0.007210399022488823,9.225090773712363e-05,1.8351511808789578e-06,0.0,521.1334588749455,0.06666961988685165,1.3494051775780046e-08,-7.68828387106563e-06,5.186416967913708e-07,4.015006657483646e-09,1.6099649970575256e-10,2.430093405407196e-12,1.166434049391088e-07,0.06666961988685166,1.3333904547970452,1.4985328777334774e-05,5.182932197809575e-07,1.067193872851026e-05,4.053277371793177e-06,4.774359481745804e-09,3.0756262460058042e-09,1.775862085479644e-07,1.3494051775780355e-08,1.4985328777334713e-05,0.017040106557724574,3.841170514636444e-09,3.976154641371983e-06,0.0033426439762903023,9.35367327916427e-10,4.687161088226084e-06,4.5932157183564e-06,-7.688283871065566e-06,5.182932197809564e-07,3.84117051463643e-09,521.1335535774294,0.06666791653024713,1.9093132889245356e-09,-2.066624288093535e-10,-3.727417850862378e-14,-2.5530920790259684e-07,5.186416967913694e-07,1.0671938728510249e-05,3.976154641371954e-06,0.06666791653024713,1.3333584213300884,3.3997531174982927e-06,-6.523754122647237e-09,-1.3678414140467462e-09,-2.350754139440869e-07,4.01500665748375e-09,4.053277371793205e-06,0.003342643976290323,1.9093132889245526e-09,3.3997531174983816e-06,0.007630031084218677,-5.48774390413283e-10,-5.633397638437745e-06,-5.506975888560633e-06,1.6099649970496932e-10,4.774359481603341e-09,9.353673278709818e-10,-2.066624288088302e-10,-6.523754122640983e-09,-5.487743904214795e-10,0.61803398901609,9.492138837549183e-13,8.230378858225678e-09,2.430093405397537e-12,3.0756262461035906e-09,4.687161088205215e-06,-3.727417853045087e-14,-1.3678414140585807e-09,-5.633397638456405e-06,9.492138837883505e-13,6.23335483598076e-07,6.079688705429339e-07,1.1664340494032787e-07,1.7758620854416083e-07,4.593215718184489e-06,-2.5530920790300627e-07,-2.3507541394313992e-07,-5.50697588853459e-06,8.230378860314467e-09,6.079688705806774e-07,20.506250885615803
515,-0.6298761067036753,0.11646884782872269,0.14260881980241968,-1.9197029731461297,-0.012410484455953052,-0.2733285471770138,-0.09435876912240891,0.19999742039863966,1.4766980339324675e-05,0.0,0.0,0.2059013396501541,0.0,0.0,-0.27712884545326233,-0.08980478296365035,0.2,0.0,0.0,0.0,0.00047820588510966155,0.0,0.0,0.003365503943180137,0.004553986158758558,2.5796013603529566e-06,0.0,522.1434593130706,0.06666960878507357,1.3410075652732115e-08,-7.60975746164591e-06,5.362526745312441e-07,4.1388002142923135e-09,1.556159197193199e-10,2.1747953295944185e-12,1.1932642529110751e-07,0.0666696087850736,1.3333902226853473,1.4896560538093002e-05,5.358816704804947e-07,1.1023286653811727e-05,4.177768465439927e-06,5.3776595404784126e-09,2.7854849581299113e-09,1.8927678952988521e-07,1.341007565273192e-08,1.4896560538092917e-05,0.01696544391805453,3.9559380161428086e-09,4.107333403223554e-06,0.0034427197286083845,1.13589511666474e-09,4.342994400786211e-06,4.262135645605534e-06,-7.609757461645846e-06,5.358816704804937e-07,3.9559380161427896e-09,522.1435537651358,0.06666792729590827,1.991718136013285e-09,-2.0483684096054035e-10,-5.347756353537779e-14,-2.540061530843887e-07,5.362526745312433e-07,1.1023286653811774e-05,4.107333403223576e-06,0.06666792729590829,1.3333586789681793,3.490241612405414e-06,-6.622789802766582e-09,-1.3134723874699524e-09,-2.367145715926426e-07,4.1388002142923474e-09,4.177768465439967e-06,0.0034427197286083676,1.9917181360133573e-09,3.4902416124054745e-06,0.0076946459716451575,-5.200435300657522e-10,-5.34595734345646e-06,-5.225975779355391e-06,1.5561591971639353e-10,5.377659540431745e-09,1.1358951166566445e-09,-2.0483684096023259e-10,-6.622789802783273e-09,-5.200435300698675e-10,0.618033989016085,9.627734446113698e-13,8.230301915633833e-09,2.174795329596176e-12,2.785484958170898e-09,4.34299440082546e-06,-5.347756351567303e-14,-1.3134723874679167e-09,-5.345957343454614e-06,9.627734446299535e-13,6.233417469558162e-07,6.0797527842207e-07,1.1932642529208393e-07,1.8927678952050117e-07,4.262135645588856e-06,-2.5400615308473273e-07,-2.367145715904928e-07,-5.225975779359955e-06,8.23030191707847e-09,6.079752787879755e-07,20.50625088562085
516,-0.6240527232614457,0.12499392721515647,-0.09637710800538929,-1.9203234469647528,-0.02534710991980159,0.2967599573460523,-0.08146757193958849,0.2000041140232076,1.7519159219490002e-05,0.0,0.0,-0.17537526786327362,0.0,0.0,0.2579752206802368,-0.07968050836365226,0.2,0.0,0.0,0.0,0.002267053835891264,0.0,0.0,0.003418287422138122,0.0017870635759362347,4.114023207602013e-06,0.0,523.1534597495051,0.0666695972096941,1.3300924705468903e-08,-7.52859271698024e-06,5.541533099008987e-07,4.313699524341991e-09,1.64805460013315e-10,2.417849806579339e-12,1.2244217232741364e-07,0.06666959720969412,1.3333899781050755,1.477822860178245e-05,5.537869040133514e-07,1.1361748340337499e-05,4.355691127338988e-06,5.170580454028624e-09,3.069812550163245e-09,1.8794990526442276e-07,1.3300924705468716e-08,1.4778228601782467e-05,0.0168471280725801,4.085595873154231e-09,4.242211013942947e-06,0.00359950041357302,1.0206566242298128e-09,4.710671894235074e-06,4.618122394861068e-06,-7.528592716980175e-06,5.53786904013352e-07,4.085595873154207e-09,523.1535539545629,0.06666793934567271,2.10246132848889e-09,-2.0597907605249483e-10,4.4357328507628384e-14,-2.5284582076059654e-07,5.541533099008994e-07,1.1361748340337472e-05,4.242211013942921e-06,0.06666793934567271,1.3333589053608865,3.6051802398202373e-06,-6.3672654082329024e-09,-1.2068859062331638e-09,-2.310734375549108e-07,4.313699524342034e-09,4.355691127338981e-06,0.00359950041357302,2.102461328488928e-09,3.60518023982028e-06,0.007816541350341922,-4.993857804005623e-10,-5.2423908580516085e-06,-5.124476998545886e-06,1.648054600113446e-10,5.170580454056805e-09,1.020656624242345e-09,-2.0597907605269394e-10,-6.367265408234523e-09,-4.99385780397691e-10,0.6180339890160894,9.254647374845936e-13,8.230344638153301e-09,2.4178498065287735e-12,3.069812550066267e-09,4.7106718940690615e-06,4.4357328485441803e-14,-1.2068859062441686e-09,-5.242390858050726e-06,9.254647374650965e-13,6.233395177549682e-07,6.079722584691436e-07,1.224421723278951e-07,1.8794990525813336e-07,4.618122394699607e-06,-2.5284582076082164e-07,-2.3107343755415822e-07,-5.124476998557178e-06,8.230344645325576e-09,6.079722583152147e-07,20.50625088561838
517,-0.6178035812533992,0.11692887888254623,-0.5177959053542003,-1.9215910928381486,-0.003227057158603286,-0.8189721150292145,-0.06246471532784922,0.19999591968991623,1.238170707209036e-05,0.0,0.0,-0.4106055796146393,0.0,0.0,-0.8415618538856506,-0.0569008905136541,0.2,0.0,0.0,0.0,0.010434335559260655,0.0,0.0,0.01117017625135952,0.005563824814195116,4.080310083781624e-06,0.0,524.1634601841707,0.0666695850122903,1.3185446478320778e-08,-7.444791531220343e-06,5.720093037223877e-07,4.469440987643145e-09,1.646327287422056e-10,2.1171422992288186e-12,1.2533543092132878e-07,0.06666958501229032,1.3333896223405886,1.4645598815917462e-05,5.715379386017907e-07,1.1836642383952477e-05,4.510115960193935e-06,5.477827415872171e-09,2.751894802448425e-09,1.9479598934576007e-07,1.3185446478320632e-08,1.4645598815917324e-05,0.016747690935049086,4.219743976795184e-09,4.421653673794268e-06,0.003716548328509624,1.1230199725144586e-09,4.430041133113285e-06,4.346753098591568e-06,-7.444791531220276e-06,5.715379386017902e-07,4.219743976795197e-09,524.1635541457608,0.06666795131719319,2.2137937656891405e-09,-2.0143341922830613e-10,-2.919172365203486e-14,-2.514765298683496e-07,5.720093037223873e-07,1.1836642383952469e-05,4.4216536737943335e-06,0.0666679513171932,1.3333592651202284,3.7383353605244343e-06,-6.220157601012369e-09,-1.2859336037369185e-09,-2.262373613538929e-07,4.469440987643199e-09,4.510115960193975e-06,0.0037165483285096384,2.213793765689188e-09,3.738335360524419e-06,0.007913348990512275,-4.5863734452052154e-10,-5.32992647071156e-06,-5.208914626028203e-06,1.6463272874189992e-10,5.4778274157209355e-09,1.1230199724624387e-09,-2.014334192284233e-10,-6.220157601011347e-09,-4.586373445318993e-10,0.6180339890160875,9.313843919604003e-13,8.23032069648345e-09,2.117142299342009e-12,2.7518948025715577e-09,4.430041133180991e-06,-2.919172365716362e-14,-1.2859336037211614e-09,-5.329926470720361e-06,9.31384391985962e-13,6.233411551939674e-07,6.079739804024333e-07,1.2533543092149016e-07,1.9479598933931717e-07,4.346753098625594e-06,-2.5147652986852766e-07,-2.2623736135406327e-07,-5.2089146260351406e-06,8.230320696293023e-09,6.079739802711259e-07,20.5062508856198
518,-0.6119559760831249,0.09371490966622421,0.8157994524178069,-1.9217519981694662,-0.04574058053371973,-0.0004524619911887573,-0.050318076162975685,0.19999755366169417,1.2063986634050287e-05,0.0,0.0,0.6703764796257019,0.0,0.0,0.15023615956306458,-0.04899130098239213,0.2,0.0,0.0,0.0,0.02467352563746117,0.0,0.0,0.01308077153633147,0.0013267751805835573,2.446338305844842e-06,0.0,525.1734606167272,0.06666956968856991,1.3040899867897414e-08,-7.358022766954278e-06,5.931963558552753e-07,4.654745635929622e-09,1.7013085431389532e-10,2.5818103057174793e-12,1.2842168767653648e-07,0.06666956968856992,1.3333892842610335,1.4502653448664391e-05,5.927324902738848e-07,1.224927515113031e-05,4.695478355770771e-06,5.273077864300785e-09,3.31837780329809e-09,1.9274658421695944e-07,1.3040899867897174e-08,1.4502653448664393e-05,0.01661398463109163,4.39384266662297e-09,4.573944558057899e-06,0.003873764399192156,1.0026007622875582e-09,5.2144386669286554e-06,5.1090316770379015e-06,-7.358022766954211e-06,5.927324902738844e-07,4.39384266662304e-09,525.1735543390553,0.06666796662905342,2.362090056594245e-09,-1.9696319480458502e-10,1.1569452229135556e-13,-2.499418667282366e-07,5.93196355855275e-07,1.2249275151130347e-05,4.573944558057938e-06,0.0666679666290534,1.333359597907448,3.885254254625247e-06,-6.274074564633532e-09,-1.2105614235076781e-09,-2.2569077800941866e-07,4.6547456359297175e-09,4.695478355770845e-06,0.0038737643991922704,2.3620900565942442e-09,3.88525425462519e-06,0.008062225496696383,-4.927473106924402e-10,-5.504485651000614e-06,-5.37994002484862e-06,1.701308543110091e-10,5.27307786433573e-09,1.0026007623076456e-09,-1.9696319480459554e-10,-6.274074564641965e-09,-4.927473106889477e-10,0.6180339890160887,1.0005859392055971e-12,8.230407664006315e-09,2.5818103057333072e-12,3.318377803302149e-09,5.214438666915021e-06,1.1569452230477853e-13,-1.210561423516416e-09,-5.504485650875291e-06,1.0005859392879218e-12,6.233317023388983e-07,6.079663711119711e-07,1.284216876763806e-07,1.9274658421390938e-07,5.109031677114417e-06,-2.499418667284144e-07,-2.2569077800961533e-07,-5.3799400247402275e-06,8.230407661551706e-09,6.079663708025151e-07,20.50625088561433
