t,Xx1,Xx2,Xx3,Xy1,Xy2,Xy3,Xt1,Xt2,Xt3,Zx1,Zx2,Zx3,Zy1,Zy2,Zy3,Zt1,Zt2,Zt3,Rx1,Rx2,Rx3,Ry1,Ry2,Ry3,Rt1,Rt2,Rt3,P11,P12,P13,P14,P15,P16,P17,P18,P19,P21,P22,P23,P24,P25,P26,P27,P28,P29,P31,P32,P33,P34,P35,P36,P37,P38,P39,P41,P42,P43,P44,P45,P46,P47,P48,P49,P51,P52,P53,P54,P55,P56,P57,P58,P59,P61,P62,P63,P64,P65,P66,P67,P68,P69,P71,P72,P73,P74,P75,P76,P77,P78,P79,P81,P82,P83,P84,P85,P86,P87,P88,P89,P91,P92,P93,P94,P95,P96,P97,P98,P99
481,-0.9412654387048115,0.12840158639886176,0.49953995597613243,-1.8399275088096383,-0.05267388501560979,0.1478789374044084,-0.49555836651649415,0.1999978180679443,9.192670260145079e-05,0.0,0.0,0.5102635969358043,0.0,0.0,0.15204540219603363,-0.4954085341261467,0.2,0.0,0.0,0.0,0.01072364095967182,0.0,0.0,0.004166464791625218,0.00014983239034743745,2.1819320557003863e-06,0.0,487.8035431242599,0.0666694325199951,1.2364385932781506e-08,5.290847987287552e-05,7.443105257769361e-07,5.2220810359851506e-09,1.8582102612288414e-10,2.1659451430416897e-12,2.0610104812332134e-07,0.0666694325199951,1.3333872614773596,1.3887019914814566e-05,7.44310525767315e-07,1.4360221485892057e-05,5.25892386833363e-06,5.866167104850982e-09,2.9420580846912504e-09,2.128240394105527e-07,1.2364385932781444e-08,1.388701991481453e-05,0.016175992385692207,5.222081228785464e-09,5.2589238664205e-06,0.004307031693775245,1.1218383864159393e-09,4.976351155836923e-06,4.879564580608066e-06,5.290847987287548e-05,7.443105257673147e-07,5.2220812287855145e-09,487.8034486671451,0.06666810370802903,3.0413503536792987e-09,-1.8124352665814237e-10,1.937512088877927e-13,-2.0253485868033291e-07,7.44310525776936e-07,1.4360221485892054e-05,5.258923866420481e-06,0.06666810370802902,1.333361624282476,4.498301702092333e-06,-5.8140859752251334e-09,-1.021633816161759e-09,-2.0818544460564606e-07,5.222081035985161e-09,5.258923868333638e-06,0.004307031693775246,3.0413503536793297e-09,4.498301702092353e-06,0.008486681266086236,-3.9040335938632896e-10,-4.9282280316612755e-06,-4.8155388783834074e-06,1.8582102612288406e-10,5.866167104850982e-09,1.1218383864159085e-09,-1.812435266581423e-10,-5.81408597522513e-09,-3.904033593863043e-10,0.6180339890160881,9.361277618801758e-13,8.230333898304014e-09,2.1659451430401327e-12,2.9420580846912426e-09,4.976351155836921e-06,1.937512088868045e-13,-1.0216338161617397e-09,-4.9282280316612755e-06,9.361277618766672e-13,6.233401319574381e-07,6.079730958878938e-07,2.0610104812332118e-07,2.1282403941055262e-07,4.879564580608064e-06,-2.02534858680333e-07,-2.0818544460564608e-07,-4.8155388783834074e-06,8.23033390405705e-09,6.079730960895091e-07,20.50625088561996
482,-0.9348460439192009,0.14119364413132343,-0.3856570930534772,-1.8425614956066168,-0.04777487108738705,-0.11794227941600535,-0.4861712025382483,0.20000309502485583,9.016538615229504e-05,0.0,0.0,-0.40112093419160694,0.0,0.0,-0.12401079109423402,-0.4865497938511443,0.2,0.0,0.0,0.0,0.015463841138129764,0.0,0.0,0.006068511678228666,0.0003785913128959706,3.095024855820361e-06,0.0,488.813543535665,0.0666694325199951,1.2364385932781506e-08,5.30188112375608e-05,7.443105257769361e-07,5.2220810359851506e-09,1.8582102612288414e-10,2.1659451430400354e-12,2.061010481241409e-07,0.0666694325199951,1.3333872614773596,1.3887019914814566e-05,7.44310525767315e-07,1.4360221485892057e-05,5.25892386833363e-06,5.866167104850982e-09,2.9420580846912504e-09,2.1282403941055272e-07,1.2364385932781444e-08,1.388701991481453e-05,0.016175992385692207,5.222081228785464e-09,5.2589238664205e-06,0.004307031693775246,1.1218383864159401e-09,4.976351155836922e-06,4.879564580608065e-06,5.301881123756076e-05,7.443105257673147e-07,5.2220812287855145e-09,488.8134488815765,0.06666810370802903,3.0413503536792987e-09,-1.8124352665814234e-10,1.937512088877927e-13,-2.0253485868113834e-07,7.44310525776936e-07,1.4360221485892055e-05,5.25892386642048e-06,0.06666810370802902,1.333361624282476,4.498301702092333e-06,-5.8140859752251334e-09,-1.021633816161759e-09,-2.0818544460564606e-07,5.222081035985161e-09,5.258923868333637e-06,0.004307031693775245,3.0413503536793293e-09,4.498301702092353e-06,0.008486681266086236,-3.9040335938632896e-10,-4.9282280316612755e-06,-4.8155388783834074e-06,1.8582102612288406e-10,5.866167104850981e-09,1.121838386415935e-09,-1.812435266581423e-10,-5.81408597522513e-09,-3.904033593863043e-10,0.6180339890160881,9.361277618801758e-13,8.230333898304014e-09,2.1659451430401574e-12,2.9420580846912417e-09,4.9763511558369205e-06,1.937512088867794e-13,-1.0216338161617394e-09,-4.928228031661275e-06,9.361277618766668e-13,6.233401319574381e-07,6.079730958878938e-07,2.0610104812414074e-07,2.1282403941055262e-07,4.879564580608064e-06,-2.0253485868113842e-07,-2.0818544460564606e-07,-4.8155388783834074e-06,8.23033390405705e-09,6.079730960895091e-07,20.50625088561996
483,-0.9277860312174533,0.10473146848018487,0.04091759220861557,-1.844950097653946,-0.05767339535438006,0.012511747433706893,-0.47515507696157566,0.1999985201258382,8.346658040885309e-05,0.0,0.0,0.04837973066300817,0.0,0.0,0.015456139901541571,-0.47452721776365325,0.2,0.0,0.0,0.0,0.0074621384543926,0.0,0.0,0.002944392467834678,0.0006278591979224091,1.4798741618249345e-06,0.0,489.82354394707016,0.0666694325199951,1.2364385932781506e-08,5.3129142602246085e-05,7.443105257769361e-07,5.2220810359851506e-09,1.8582102612288414e-10,2.1659451430400354e-12,2.061010481249205e-07,0.0666694325199951,1.3333872614773596,1.3887019914814566e-05,7.44310525767315e-07,1.4360221485892057e-05,5.25892386833363e-06,5.866167104850982e-09,2.9420580846912504e-09,2.128240394105527e-07,1.2364385932781444e-08,1.388701991481453e-05,0.016175992385692207,5.222081228785464e-09,5.2589238664205e-06,0.004307031693775245,1.1218383864159393e-09,4.976351155836923e-06,4.879564580608066e-06,5.3129142602246044e-05,7.443105257673147e-07,5.2220812287855145e-09,489.8234490960079,0.06666810370802903,3.0413503536792983e-09,-1.8124352665814234e-10,1.937512088877927e-13,-2.0253485868190448e-07,7.44310525776936e-07,1.4360221485892054e-05,5.258923866420481e-06,0.06666810370802902,1.333361624282476,4.498301702092333e-06,-5.8140859752251334e-09,-1.021633816161759e-09,-2.0818544460564606e-07,5.222081035985161e-09,5.258923868333638e-06,0.004307031693775246,3.04135035367933e-09,4.498301702092353e-06,0.008486681266086236,-3.9040335938632896e-10,-4.9282280316612755e-06,-4.8155388783834074e-06,1.8582102612288406e-10,5.866167104850982e-09,1.1218383864159085e-09,-1.812435266581423e-10,-5.81408597522513e-09,-3.904033593863043e-10,0.6180339890160881,9.361277618801758e-13,8.230333898304014e-09,2.1659451430401824e-12,2.9420580846912426e-09,4.976351155836921e-06,1.9375120888675553e-13,-1.0216338161617397e-09,-4.9282280316612755e-06,9.361277618766672e-13,6.233401319574381e-07,6.079730958878938e-07,2.0610104812492033e-07,2.1282403941055262e-07,4.879564580608064e-06,-2.0253485868190456e-07,-2.0818544460564608e-07,-4.8155388783834074e-06,8.23033390405705e-09,6.079730960895091e-07,20.50625088561996
484,-0.9225500816914705,0.10706833484936504,-0.7580515034413075,-1.8478340366410246,-0.05594062258252155,-0.2504041989090029,-0.46605906231824595,0.2000026802422077,8.15533528576745e-05,0.0,0.0,-0.772108008770312,0.0,0.0,-0.25607666795405154,-0.4666176282323915,0.2,0.0,0.0,0.0,0.014056505329004598,0.0,0.0,0.005672469045048645,0.0005585659141455479,2.6802422076754873e-06,0.0,490.8335443584753,0.0666694325199951,1.2364385932781506e-08,5.3239473966931366e-05,7.443105257769361e-07,5.2220810359851506e-09,1.8582102612288414e-10,2.1659451430400354e-12,2.0610104812566207e-07,0.0666694325199951,1.3333872614773596,1.3887019914814566e-05,7.44310525767315e-07,1.4360221485892057e-05,5.25892386833363e-06,5.866167104850982e-09,2.9420580846912504e-09,2.1282403941055272e-07,1.2364385932781444e-08,1.388701991481453e-05,0.016175992385692207,5.222081228785463e-09,5.2589238664205e-06,0.004307031693775246,1.1218383864159401e-09,4.976351155836922e-06,4.879564580608065e-06,5.3239473966931325e-05,7.443105257673147e-07,5.2220812287855145e-09,490.8334493104393,0.06666810370802903,3.0413503536792983e-09,-1.8124352665814234e-10,1.937512088877927e-13,-2.0253485868263324e-07,7.44310525776936e-07,1.4360221485892055e-05,5.25892386642048e-06,0.06666810370802902,1.333361624282476,4.498301702092333e-06,-5.8140859752251334e-09,-1.021633816161759e-09,-2.0818544460564606e-07,5.2220810359851605e-09,5.258923868333637e-06,0.004307031693775245,3.0413503536793297e-09,4.498301702092353e-06,0.008486681266086236,-3.9040335938632896e-10,-4.9282280316612755e-06,-4.8155388783834074e-06,1.8582102612288406e-10,5.866167104850981e-09,1.121838386415935e-09,-1.812435266581423e-10,-5.81408597522513e-09,-3.904033593863043e-10,0.6180339890160881,9.361277618801758e-13,8.230333898304014e-09,2.165945143040205e-12,2.9420580846912417e-09,4.9763511558369205e-06,1.937512088867328e-13,-1.0216338161617394e-09,-4.928228031661275e-06,9.361277618766668e-13,6.233401319574381e-07,6.079730958878938e-07,2.061010481256619e-07,2.1282403941055262e-07,4.879564580608064e-06,-2.0253485868263332e-07,-2.0818544460564606e-07,-4.8155388783834074e-06,8.23033390405705e-09,6.079730960895091e-07,20.50625088561996
485,-0.917195901221036,0.07008485266258657,0.21908806590669816,-1.8506307379179472,-0.0671079697102549,0.0738010083245933,-0.4504612819666323,0.1999967351718491,7.452089618775401e-05,0.0,0.0,0.23629063019844693,0.0,0.0,0.08076100571500154,-0.44700184619489325,0.2,0.0,0.0,0.0,0.017202564291748768,0.0,0.0,0.006959997390408243,0.0034594357717390722,3.2648281509117805e-06,0.0,491.84354476988045,0.0666694325199951,1.2364385932781506e-08,5.334980533161665e-05,7.443105257769361e-07,5.2220810359851506e-09,1.8582102612288414e-10,2.1659451430400354e-12,2.0610104812636748e-07,0.0666694325199951,1.3333872614773596,1.3887019914814566e-05,7.44310525767315e-07,1.4360221485892057e-05,5.25892386833363e-06,5.866167104850982e-09,2.9420580846912504e-09,2.128240394105527e-07,1.2364385932781444e-08,1.388701991481453e-05,0.016175992385692207,5.222081228785463e-09,5.2589238664205e-06,0.004307031693775245,1.1218383864159393e-09,4.976351155836923e-06,4.879564580608066e-06,5.3349805331616606e-05,7.443105257673147e-07,5.222081228785515e-09,491.84344952487066,0.06666810370802903,3.0413503536793248e-09,-1.8124352665814234e-10,1.937512088877927e-13,-2.025348586833265e-07,7.44310525776936e-07,1.4360221485892054e-05,5.258923866420481e-06,0.06666810370802902,1.333361624282476,4.498301702092333e-06,-5.8140859752251334e-09,-1.021633816161759e-09,-2.0818544460564606e-07,5.2220810359851605e-09,5.258923868333638e-06,0.004307031693775246,3.04135035367933e-09,4.498301702092353e-06,0.008486681266086236,-3.9040335938632896e-10,-4.9282280316612755e-06,-4.8155388783834074e-06,1.8582102612288406e-10,5.866167104850982e-09,1.1218383864159085e-09,-1.812435266581423e-10,-5.81408597522513e-09,-3.904033593863043e-10,0.6180339890160881,9.361277618801758e-13,8.230333898304014e-09,2.1659451430402276e-12,2.9420580846912426e-09,4.976351155836921e-06,1.937512088867112e-13,-1.0216338161617397e-09,-4.9282280316612755e-06,9.361277618766672e-13,6.233401319574381e-07,6.079730958878938e-07,2.0610104812636733e-07,2.1282403941055262e-07,4.879564580608064e-06,-2.0253485868332657e-07,-2.0818544460564608e-07,-4.8155388783834074e-06,8.23033390405705e-09,6.079730960895091e-07,20.50625088561996
486,-0.9136904907264268,0.10131164085980092,1.698443511144363,-1.8539856270929544,-0.05544629274187189,0.6087668484433679,-0.43257586175650153,0.19999527464426156,6.994831580732346e-05,0.0,0.0,1.7246776683539022,0.0,0.0,0.6196785638326792,-0.42770244773863797,0.2,0.0,0.0,0.0,0.026234157209539255,0.0,0.0,0.010911715389311238,0.004873414017863564,4.725355738449677e-06,0.0,492.8535451812856,0.0666694325199951,1.2364385932781506e-08,5.346013669630193e-05,7.443105257769361e-07,5.2220810359851506e-09,1.8582102612288414e-10,2.1659451430400354e-12,2.061010481270385e-07,0.0666694325199951,1.3333872614773596,1.3887019914814566e-05,7.44310525767315e-07,1.4360221485892057e-05,5.25892386833363e-06,5.866167104850982e-09,2.9420580846912504e-09,2.1282403941055272e-07,1.2364385932781444e-08,1.388701991481453e-05,0.016175992385692207,5.222081228785463e-09,5.2589238664205e-06,0.004307031693775246,1.1218383864159401e-09,4.976351155836922e-06,4.879564580608065e-06,5.346013669630189e-05,7.443105257673147e-07,5.222081228785515e-09,492.85344973930205,0.06666810370802903,3.0413503536793248e-09,-1.8124352665814234e-10,1.937512088877927e-13,-2.0253485868398593e-07,7.44310525776936e-07,1.4360221485892055e-05,5.25892386642048e-06,0.06666810370802902,1.333361624282476,4.498301702092333e-06,-5.8140859752251334e-09,-1.021633816161759e-09,-2.0818544460564606e-07,5.2220810359851605e-09,5.258923868333637e-06,0.004307031693775245,3.04135035367933e-09,4.498301702092353e-06,0.008486681266086236,-3.9040335938632896e-10,-4.9282280316612755e-06,-4.8155388783834074e-06,1.8582102612288406e-10,5.866167104850981e-09,1.121838386415935e-09,-1.812435266581423e-10,-5.81408597522513e-09,-3.904033593863043e-10,0.6180339890160881,9.361277618801758e-13,8.230333898304014e-09,2.165945143040248e-12,2.9420580846912417e-09,4.9763511558369205e-06,1.9375120888669066e-13,-1.0216338161617394e-09,-4.928228031661275e-06,9.361277618766668e-13,6.233401319574381e-07,6.079730958878938e-07,2.0610104812703833e-07,2.1282403941055262e-07,4.879564580608064e-06,-2.02534858683986e-07,-2.0818544460564606e-07,-4.8155388783834074e-06,8.23033390405705e-09,6.079730960895091e-07,20.50625088561996
487,-0.9086273095947329,0.18738002838511825,-1.337324784551607,-1.8567589906163733,-0.023553591264322913,-0.5056179280244304,-0.4204650714005634,0.200009615104319,7.39911672307391e-05,0.0,0.0,-1.3912310399229801,0.0,0.0,-0.5281505067127519,-0.4191600910449018,0.2,0.0,0.0,0.0,0.05390625537137317,0.0,0.0,0.02253257868832148,0.001304980355661567,9.615104318988488e-06,0.0,493.86354559269074,0.0666694325199951,1.2364385932781506e-08,5.357046806098721e-05,7.443105257769361e-07,5.2220810359851506e-09,1.8582102612288414e-10,2.1659451430400354e-12,2.0610104812767679e-07,0.0666694325199951,1.3333872614773596,1.3887019914814566e-05,7.44310525767315e-07,1.4360221485892057e-05,5.25892386833363e-06,5.866167104850982e-09,2.9420580846912504e-09,2.128240394105527e-07,1.2364385932781444e-08,1.388701991481453e-05,0.016175992385692207,5.222081228785463e-09,5.2589238664205e-06,0.004307031693775245,1.1218383864159393e-09,4.976351155836923e-06,4.879564580608066e-06,5.357046806098717e-05,7.443105257673147e-07,5.222081228785515e-09,493.86344995373344,0.06666810370802903,3.0413503536793248e-09,-1.812435266581424e-10,1.937512088877927e-13,-2.025348586846132e-07,7.44310525776936e-07,1.4360221485892054e-05,5.258923866420481e-06,0.06666810370802902,1.333361624282476,4.498301702092333e-06,-5.8140859752251334e-09,-1.021633816161759e-09,-2.0818544460564606e-07,5.2220810359851605e-09,5.258923868333638e-06,0.004307031693775246,3.0413503536793305e-09,4.498301702092353e-06,0.008486681266086236,-3.9040335938632896e-10,-4.9282280316612755e-06,-4.8155388783834074e-06,1.8582102612288406e-10,5.866167104850982e-09,1.1218383864159085e-09,-1.812435266581423e-10,-5.81408597522513e-09,-3.904033593863043e-10,0.6180339890160881,9.361277618801758e-13,8.230333898304014e-09,2.1659451430402684e-12,2.9420580846912426e-09,4.976351155836921e-06,1.9375120888667112e-13,-1.0216338161617397e-09,-4.9282280316612755e-06,9.361277618766672e-13,6.233401319574381e-07,6.079730958878938e-07,2.0610104812767663e-07,2.1282403941055262e-07,4.879564580608064e-06,-2.025348586846133e-07,-2.0818544460564608e-07,-4.8155388783834074e-06,8.23033390405705e-09,6.079730960895091e-07,20.50625088561996
488,-0.8992571303034181,0.082906829957038,0.1460831723446938,-1.8579361536434809,-0.060995885027691744,0.05672614607492876,-0.409972544078678,0.199995389407475,6.322477225306173e-05,0.0,0.0,0.17250080185683495,0.0,0.0,0.06788766613098857,-0.40966858360740144,0.2,0.0,0.0,0.0,0.026417629512141133,0.0,0.0,0.011161520056059804,0.00030396047127656534,4.610592525017276e-06,0.0,494.8735460040959,0.0666694325199951,1.2364385932781506e-08,5.368079942567249e-05,7.443105257769361e-07,5.2220810359851506e-09,1.8582102612288414e-10,2.1659451430400354e-12,2.0610104812828395e-07,0.0666694325199951,1.3333872614773596,1.3887019914814566e-05,7.44310525767315e-07,1.4360221485892057e-05,5.25892386833363e-06,5.866167104850982e-09,2.9420580846912504e-09,2.1282403941055272e-07,1.2364385932781444e-08,1.388701991481453e-05,0.016175992385692207,5.222081228785463e-09,5.2589238664205e-06,0.004307031693775246,1.1218383864159401e-09,4.976351155836922e-06,4.879564580608065e-06,5.368079942567245e-05,7.443105257673147e-07,5.222081228785515e-09,494.8734501681648,0.06666810370802903,3.0413503536793243e-09,-1.812435266581424e-10,1.9375120888944705e-13,-2.025348586852099e-07,7.44310525776936e-07,1.4360221485892055e-05,5.25892386642048e-06,0.06666810370802902,1.333361624282476,4.498301702092333e-06,-5.8140859752251334e-09,-1.021633816161759e-09,-2.0818544460564606e-07,5.2220810359851605e-09,5.258923868333637e-06,0.004307031693775245,3.0413503536793305e-09,4.498301702092353e-06,0.008486681266086236,-3.9040335938632896e-10,-4.9282280316612755e-06,-4.8155388783834074e-06,1.8582102612288406e-10,5.866167104850981e-09,1.121838386415935e-09,-1.812435266581423e-10,-5.81408597522513e-09,-3.904033593863043e-10,0.6180339890160881,9.361277618801758e-13,8.230333898304014e-09,2.1659451430402866e-12,2.9420580846912417e-09,4.9763511558369205e-06,1.937512088866525e-13,-1.0216338161617394e-09,-4.928228031661275e-06,9.361277618766668e-13,6.233401319574381e-07,6.079730958878938e-07,2.061010481282838e-07,2.1282403941055262e-07,4.879564580608064e-06,-2.0253485868520997e-07,-2.0818544460564606e-07,-4.8155388783834074e-06,8.23033390405705e-09,6.079730960895091e-07,20.50625088561996
489,-0.8951116772100263,0.10390901893205329,0.28458971253371135,-1.860985898283453,-0.051522463698041615,0.11538014996934969,-0.3981436742883874,0.19999959980376547,6.217564284461552e-05,0.0,0.0,0.2870828179184293,0.0,0.0,0.11647447986997382,-0.3970132403573894,0.2,0.0,0.0,0.0,0.002493105384717975,0.0,0.0,0.0010943299006241358,0.0011304339309979872,4.0019623454012887e-07,0.0,495.88354641550103,0.0666694325199951,1.2364385932781506e-08,5.379113079035777e-05,7.443105257769361e-07,5.222081035985151e-09,1.8582102612288414e-10,2.1659451430416897e-12,2.0610104812886152e-07,0.0666694325199951,1.3333872614773596,1.3887019914814566e-05,7.44310525767315e-07,1.4360221485892057e-05,5.25892386833363e-06,5.866167104850982e-09,2.9420580846912504e-09,2.128240394105527e-07,1.2364385932781444e-08,1.388701991481453e-05,0.016175992385692207,5.2220812287854624e-09,5.2589238664205e-06,0.004307031693775245,1.1218383864159393e-09,4.976351155836923e-06,4.879564580608066e-06,5.379113079035773e-05,7.443105257673147e-07,5.222081228785515e-09,495.8834503825962,0.06666810370802903,3.0413503536793243e-09,-1.812435266581424e-10,1.937512088877927e-13,-2.0253485868577748e-07,7.44310525776936e-07,1.4360221485892054e-05,5.258923866420481e-06,0.06666810370802902,1.333361624282476,4.498301702092333e-06,-5.8140859752251334e-09,-1.021633816161759e-09,-2.0818544460564606e-07,5.2220810359851605e-09,5.258923868333638e-06,0.004307031693775246,3.041350353679331e-09,4.498301702092353e-06,0.008486681266086236,-3.9040335938632896e-10,-4.9282280316612755e-06,-4.8155388783834074e-06,1.8582102612288406e-10,5.866167104850982e-09,1.1218383864159085e-09,-1.812435266581423e-10,-5.81408597522513e-09,-3.904033593863043e-10,0.6180339890160881,9.361277618801758e-13,8.230333898304014e-09,2.165945143040305e-12,2.9420580846912426e-09,4.976351155836921e-06,1.9375120888663482e-13,-1.0216338161617397e-09,-4.9282280316612755e-06,9.361277618766672e-13,6.233401319574381e-07,6.079730958878938e-07,2.0610104812886136e-07,2.1282403941055262e-07,4.879564580608064e-06,-2.0253485868577756e-07,-2.0818544460564608e-07,-4.8155388783834074e-06,8.23033390405705e-09,6.079730960895091e-07,20.50625088561996
490,-0.8899164304171401,0.12126452987733169,0.029546810097086762,-1.863562111681267,-0.04335239513676219,0.0124517517966687,-0.38736824381255747,0.20000076192990304,5.974685528235553e-05,0.0,0.0,0.024977922162848096,0.0,0.0,0.010479753436265294,-0.3868889657574033,0.2,0.0,0.0,0.0,0.004568887934238666,0.0,0.0,0.001971998360403406,0.0004792780551541864,7.619299030314775e-07,0.0,496.8935468269062,0.0666694325199951,1.2364385932781506e-08,5.3901462155043054e-05,7.443105257769361e-07,5.222081035985151e-09,1.8582102612288414e-10,2.1659451430400354e-12,2.0610104812941093e-07,0.0666694325199951,1.3333872614773596,1.3887019914814566e-05,7.44310525767315e-07,1.4360221485892057e-05,5.25892386833363e-06,5.866167104850982e-09,2.9420580846912504e-09,2.1282403941055272e-07,1.2364385932781444e-08,1.388701991481453e-05,0.016175992385692207,5.2220812287854624e-09,5.2589238664205e-06,0.004307031693775246,1.1218383864159401e-09,4.976351155836922e-06,4.879564580608065e-06,5.390146215504301e-05,7.443105257673147e-07,5.222081228785515e-09,496.8934505970276,0.06666810370802903,3.0413503536793243e-09,-1.812435266581424e-10,1.9375120888944705e-13,-2.025348586863174e-07,7.44310525776936e-07,1.4360221485892055e-05,5.25892386642048e-06,0.06666810370802902,1.333361624282476,4.498301702092333e-06,-5.8140859752251334e-09,-1.021633816161759e-09,-2.0818544460564606e-07,5.22208103598516e-09,5.258923868333637e-06,0.004307031693775245,3.0413503536793305e-09,4.498301702092353e-06,0.008486681266086236,-3.9040335938632896e-10,-4.9282280316612755e-06,-4.8155388783834074e-06,1.8582102612288406e-10,5.866167104850981e-09,1.121838386415935e-09,-1.812435266581423e-10,-5.81408597522513e-09,-3.904033593863043e-10,0.6180339890160881,9.361277618801758e-13,8.230333898304014e-09,2.1659451430403217e-12,2.9420580846912417e-09,4.9763511558369205e-06,1.93751208886618e-13,-1.0216338161617394e-09,-4.928228031661275e-06,9.361277618766668e-13,6.233401319574381e-07,6.079730958878938e-07,2.0610104812941077e-07,2.1282403941055262e-07,4.879564580608064e-06,-2.0253485868631747e-07,-2.0818544460564606e-07,-4.8155388783834074e-06,8.23033390405705e-09,6.079730960895091e-07,20.50625088561996
491,-0.8838532081740469,0.11765926344889084,0.024181957379102087,-1.8657297332984573,-0.04372077303583639,0.010452479195706167,-0.37719074933120694,0.20000001684651184,5.6470727893621184e-05,0.0,0.0,0.024086564615615834,0.0,0.0,0.010412405431576975,-0.3770810747386484,0.2,0.0,0.0,0.0,9.539276348625308e-05,0.0,0.0,4.007376412919206e-05,0.00010967459255856182,1.6846511824430976e-08,0.0,497.9035472383113,0.0666694325199951,1.2364385932781506e-08,5.4011793519728335e-05,7.443105257769361e-07,5.222081035985151e-09,1.8582102612288414e-10,2.1659451430416897e-12,2.0610104812993352e-07,0.0666694325199951,1.3333872614773596,1.3887019914814566e-05,7.44310525767315e-07,1.4360221485892057e-05,5.25892386833363e-06,5.866167104850982e-09,2.9420580846912504e-09,2.128240394105527e-07,1.2364385932781445e-08,1.388701991481453e-05,0.016175992385692207,5.2220812287854624e-09,5.2589238664205e-06,0.004307031693775245,1.1218383864159393e-09,4.976351155836923e-06,4.879564580608066e-06,5.4011793519728294e-05,7.443105257673147e-07,5.222081228785515e-09,497.903450811459,0.06666810370802903,3.0413503536793243e-09,-1.812435266581424e-10,1.937512088877927e-13,-2.0253485868683095e-07,7.44310525776936e-07,1.4360221485892054e-05,5.258923866420481e-06,0.06666810370802902,1.333361624282476,4.498301702092333e-06,-5.8140859752251334e-09,-1.021633816161759e-09,-2.0818544460564606e-07,5.22208103598516e-09,5.258923868333638e-06,0.004307031693775246,3.0413503536793314e-09,4.498301702092353e-06,0.008486681266086236,-3.9040335938632896e-10,-4.9282280316612755e-06,-4.8155388783834074e-06,1.8582102612288406e-10,5.866167104850982e-09,1.1218383864159085e-09,-1.812435266581423e-10,-5.81408597522513e-09,-3.904033593863043e-10,0.6180339890160881,9.361277618801758e-13,8.230333898304014e-09,2.1659451430403387e-12,2.9420580846912426e-09,4.976351155836921e-06,1.93751208886602e-13,-1.0216338161617397e-09,-4.9282280316612755e-06,9.361277618766672e-13,6.233401319574381e-07,6.079730958878938e-07,2.0610104812993336e-07,2.1282403941055262e-07,4.879564580608064e-06,-2.0253485868683106e-07,-2.0818544460564608e-07,-4.8155388783834074e-06,8.23033390405705e-09,6.079730960895091e-07,20.50625088561996
492,-0.877969723049901,0.11639764821310121,0.6675177408722821,-1.8679155384214374,-0.04317872729550306,0.2966341668956238,-0.3654818401726576,0.1999982089061108,5.274938725613642e-05,0.0,0.0,0.6791569291853069,0.0,0.0,0.3018337672915641,-0.3644257314886481,0.2,0.0,0.0,0.0,0.011639188313024795,0.0,0.0,0.005199600395940307,0.0010561086840095157,1.7910938892029549e-06,0.0,498.91354764971646,0.0666694325199951,1.2364385932781506e-08,5.4122124884413616e-05,7.443105257769361e-07,5.222081035985151e-09,1.8582102612288414e-10,2.1659451430400354e-12,2.0610104813043065e-07,0.0666694325199951,1.3333872614773596,1.3887019914814566e-05,7.44310525767315e-07,1.4360221485892057e-05,5.25892386833363e-06,5.866167104850982e-09,2.9420580846912504e-09,2.1282403941055272e-07,1.2364385932781445e-08,1.388701991481453e-05,0.016175992385692207,5.2220812287854624e-09,5.2589238664205e-06,0.004307031693775246,1.1218383864159401e-09,4.976351155836922e-06,4.879564580608065e-06,5.4122124884413575e-05,7.443105257673147e-07,5.222081228785515e-09,498.91345102589037,0.06666810370802903,3.0413503536793243e-09,-1.812435266581424e-10,1.937512088877927e-13,-2.0253485868731948e-07,7.44310525776936e-07,1.4360221485892055e-05,5.25892386642048e-06,0.06666810370802902,1.333361624282476,4.498301702092333e-06,-5.8140859752251334e-09,-1.021633816161759e-09,-2.0818544460564606e-07,5.22208103598516e-09,5.258923868333637e-06,0.004307031693775245,3.041350353679331e-09,4.498301702092353e-06,0.008486681266086236,-3.9040335938632896e-10,-4.9282280316612755e-06,-4.8155388783834074e-06,1.8582102612288406e-10,5.866167104850981e-09,1.121838386415935e-09,-1.812435266581423e-10,-5.81408597522513e-09,-3.904033593863043e-10,0.6180339890160881,9.361277618801758e-13,8.230333898304014e-09,2.1659451430403537e-12,2.9420580846912417e-09,4.9763511558369205e-06,1.9375120888658675e-13,-1.0216338161617394e-09,-4.928228031661275e-06,9.361277618766668e-13,6.233401319574381e-07,6.079730958878938e-07,2.061010481304305e-07,2.1282403941055262e-07,4.879564580608064e-06,-2.0253485868731959e-07,-2.0818544460564606e-07,-4.8155388783834074e-06,8.23033390405705e-09,6.079730960895091e-07,20.50625088561996
